"Species","MaxT","MinT","lng","lat","Site"
"Borophagus_secundus",9.4,4.7,-88.5,14.6,18732
"Borophagus_secundus",9.4,4.7,-88.5,14.6,18736
"Borophagus_secundus",9.4,4.7,-100.666664,21.083332,18737
"Eucyon_ferox",9.4,4.7,-100.666664,21.083332,18737
"Borophagus_secundus",9.4,4.7,-88.5,14.6,18739
"Borophagus_secundus",9.4,4.7,-100.800003,21.1,18740
"Borophagus_secundus",9.4,4.7,-102.599998,21.4,18747
"Borophagus_secundus",9.4,4.7,-88.5,14.6,18750
"Vulpes_stenognathus",9.4,4.7,-108,28.799999,18755
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18758
"Tomarctus_hippophaga",16.3,12.5,-105.993431,49.172428,18759
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18761
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18769
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18785
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18788
"Leptocyon_vafer",16.3,12.5,-106.199997,49.200001,18788
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18789
"Leptocyon_vafer",16.3,12.5,-106.199997,49.200001,18790
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18793
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18797
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18798
"Tomarctus_hippophaga",16.3,12.5,-106.199997,49.200001,18799
"Paratomarctus_temerarius",16.3,12.5,-111.294724,45.926109,18803
"Epicyon_haydeni",12.5,9.4,-117.5,43.599998,18816
"Epicyon_haydeni",12.5,9.4,-117.5,43.599998,18826
"Epicyon_saevus",12.5,9.4,-118.5,39.5,18835
"Aelurodon_taxoides",12.5,9.4,-117.900002,38.25,18845
"Protomarctus_optatus",18.5,16.3,-107.099998,43.200001,18873
"Paratomarctus_temerarius",16.3,12.5,-113.199997,46.400002,18894
"Euoplocyon_brachygnathus",16.3,12.5,-113.199997,46.400002,18894
"Vulpes_stenognathus",9.4,4.7,-114.300003,37.799999,18900
"Eucyon_davisi",9.4,4.7,-114.300003,37.799999,18900
"Paracynarctus_kelloggi",16.3,12.5,-118.099998,40.400002,18924
"Eucyon_davisi",9.4,4.7,-117.5,43.599998,18936
"Eucyon_davisi",9.4,4.7,-117.5,43.599998,18943
"Eucyon_davisi",9.4,4.7,-117.5,43.599998,18944
"Metatomarctus_canavus",18.5,16.3,-107.099998,43.200001,18948
"Paracynarctus_kelloggi",18.5,16.3,-119.699997,41.700001,18961
"Protomarctus_optatus",18.5,16.3,-119.699997,41.700001,18962
"Paracynarctus_kelloggi",18.5,16.3,-119.699997,41.700001,18962
"Eucyon_davisi",9.4,4.7,-118.800003,45.5,18970
"Carpocyon_robustus",12.5,9.4,-108.099998,40.599998,18986
"Epicyon_saevus",12.5,9.4,-118.5,39.5,18987
"Microtomarctus_conferta",16.3,12.5,-115.5,41,19014
"Metatomarctus_canavus",18.5,16.3,-108.199997,43.200001,19016
"Tephrocyon_rurestris",16.3,12.5,-117.5,43.599998,19017
"Tephrocyon_rurestris",16.3,12.5,-117.5,43.599998,19019
"Borophagus_pugnator",12.5,9.4,-118,43,19023
"Tephrocyon_rurestris",16.3,12.5,-119.300003,44.5,19027
"Epicyon_saevus",12.5,9.4,-115.5,41,19035
"Leptocyon_vafer",12.5,9.4,-115.5,41,19035
"Epicyon_haydeni",12.5,9.4,-117.5,43.599998,19036
"Borophagus_pugnator",12.5,9.4,-117.5,43.599998,19036
"Paratomarctus_temerarius",16.3,12.5,-117.5,43.599998,19056
"Euoplocyon_brachygnathus",16.3,12.5,-117.5,43.599998,19056
"Protomarctus_optatus",18.5,16.3,-108.199997,43.200001,19073
"Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19073
"Cynarctoides_acridens",18.5,16.3,-108.199997,43.200001,19073
"Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19074
"Cynarctoides_acridens",18.5,16.3,-108.199997,43.200001,19074
"Protomarctus_optatus",18.5,16.3,-108.199997,43.200001,19075
"Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19075
"Cynarctoides_acridens",18.5,16.3,-108.199997,43.200001,19075
"Cynarctoides_acridens",18.5,16.3,-107.099998,43.200001,19076
"Cynarctoides_acridens",18.5,16.3,-107.099998,43.200001,19077
"Paracynarctus_kelloggi",18.5,16.3,-108.199997,43.200001,19081
"Metalopex_merriami",9.4,4.7,-116.966667,42.016666,19085
"Epicyon_haydeni",9.4,4.7,-116.966667,42.016666,19085
"Paratomarctus_temerarius",16.3,12.5,-117.900002,38.25,19088
"Carpocyon_compressus",16.3,12.5,-117.900002,38.25,19088
"Epicyon_saevus",12.5,9.4,-121.300003,44.900002,19093
"Epicyon_saevus",9.4,4.7,-117.800003,41.099998,19095
"Microtomarctus_conferta",16.3,12.5,-117.300003,38.099998,19097
"Paracynarctus_kelloggi",16.3,12.5,-117.300003,38.099998,19097
"Leptocyon_vafer",16.3,12.5,-117.300003,38.099998,19097
"Aelurodon_asthenostylus",16.3,12.5,-117.300003,38.099998,19097
"Paracynarctus_kelloggi",16.3,12.5,-117.800003,41.099998,19103
"Protomarctus_optatus",16.3,12.5,-117.800003,41.099998,19103
"Eucyon_davisi",9.4,4.7,-119.28833,45.840557,19116
"Leptocyon_vafer",12.5,9.4,-117,34.799999,19145
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19157
"Leptocyon_vafer",12.5,9.4,-121.910004,37.814999,19185
"Borophagus_littoralis",12.5,9.4,-121.910004,37.814999,19185
"Carpocyon_webbi",9.4,4.7,-107,36.5,19186
"Cynarctoides_acridens",18.5,16.3,-107,35.700001,19188
"Protomarctus_optatus",18.5,16.3,-107,35.700001,19188
"Cynarctoides_gawnae",18.5,16.3,-107,35.700001,19189
"Tomarctus_brevirostris",15.98,11.63,-120,35.099998,19196
"Microtomarctus_conferta",16.3,12.5,-107,35.700001,19274
"Paratomarctus_temerarius",16.3,12.5,-107,35.700001,19274
"Paracynarctus_kelloggi",18.5,16.3,-107,35.700001,19275
"Aelurodon_ferox",16.3,12.5,-107,36.5,19287
"Paratomarctus_temerarius",16.3,12.5,-107,36.5,19287
"Carpocyon_webbi",16.3,12.5,-107,36.5,19287
"Protomarctus_optatus",18.5,16.3,-107,35.700001,19311
"Cynarctoides_acridens",18.5,16.3,-107,35.700001,19312
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19314
"Epicyon_haydeni",12.5,9.4,-112.5,34.5,19315
"Aelurodon_taxoides",16.3,12.5,-107,36.5,19320
"Epicyon_haydeni",12.5,9.4,-118.5,35.299999,19322
"Leptocyon_vafer",12.5,9.4,-118.5,35.299999,19322
"Borophagus_littoralis",12.5,9.4,-118.5,35.299999,19322
"Leptocyon_vafer",12.5,9.4,-118.5,35.299999,19323
"Borophagus_littoralis",12.5,9.4,-118.5,35.299999,19323
"Borophagus_littoralis",12.5,9.4,-118.5,35.299999,19324
"Microtomarctus_conferta",18.5,16.3,-106.199997,35.5,19339
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19356
"Metatomarctus_canavus",18.5,16.3,-117,34.799999,19358
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19362
"Paratomarctus_temerarius",16.3,12.5,-117.066666,35.049999,19364
"Microtomarctus_conferta",16.3,12.5,-117.066666,35.049999,19364
"Aelurodon_asthenostylus",16.3,12.5,-117.066666,35.049999,19364
"Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19366
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19366
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19366
"Borophagus_littoralis",12.5,9.4,-120.800003,37.599998,19380
"Epicyon_saevus",12.5,9.4,-118.5,35.299999,19383
"Epicyon_saevus",12.5,9.4,-118.5,35.299999,19384
"Cynarctoides_gawnae",18.5,16.3,-107,35.700001,19388
"Desmocyon_thomsoni",18.5,16.3,-107,35.700001,19388
"Metatomarctus_canavus",18.5,16.3,-107,35.700001,19388
"Aelurodon_taxoides",12.5,9.4,-122.029999,37.799999,19391
"Epicyon_haydeni",12.5,9.4,-122.029999,37.799999,19391
"Epicyon_saevus",12.5,9.4,-122.029999,37.799999,19391
"Tomarctus_hippophaga",16.3,12.5,-119,34.299999,19392
"Paracynarctus_kelloggi",18.5,16.3,-107,35.700001,19410
"Microtomarctus_conferta",18.5,16.3,-107,35.700001,19410
"Vulpes_stenognathus",9.4,4.7,-117,34.799999,19419
"Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19422
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19422
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19422
"Epicyon_haydeni",12.5,9.4,-112.5,34.5,19429
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19432
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19432
"Protepicyon_raki",16.3,12.5,-117,34.799999,19432
"Paratomarctus_temerarius",16.3,12.5,-107,35.700001,19435
"Carpocyon_robustus",12.5,9.4,-112.5,34.5,19436
"Epicyon_haydeni",12.5,9.4,-112.5,34.5,19436
"Borophagus_secundus",9.4,4.7,-117,33.900002,19445
"Cynarctoides_acridens",16.3,12.5,-106.199997,35.5,19449
"Protomarctus_optatus",16.3,12.5,-106.199997,35.5,19449
"Microtomarctus_conferta",16.3,12.5,-106.199997,35.5,19449
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19457
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19457
"Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19457
"Protepicyon_raki",16.3,12.5,-117,34.799999,19457
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19458
"Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19458
"Protepicyon_raki",16.3,12.5,-117,34.799999,19458
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19463
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19463
"Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19463
"Protepicyon_raki",16.3,12.5,-117,34.799999,19463
"Epicyon_haydeni",11.63,7.246,-118.5,35.299999,19466
"Borophagus_littoralis",11.63,7.246,-118.5,35.299999,19466
"Osbornodon_fricki",16.3,12.5,-117,34.799999,19472
"Vulpes_stenognathus",9.4,4.7,-107,36.5,19473
"Borophagus_secundus",9.4,4.7,-107,36.5,19473
"Eucyon_ferox",9.4,4.7,-107,36.5,19473
"Paracynarctus_kelloggi",18.5,12.5,-118.311386,35.192223,19478
"Epicyon_haydeni",12.5,9.4,-110.099998,35.799999,19483
"Osbornodon_fricki",16.3,12.5,-117,34.799999,19509
"Protomarctus_optatus",16.3,12.5,-117,34.799999,19510
"Eucyon_davisi",9.4,4.7,-110.599998,32.5,19514
"Borophagus_parvus",9.4,4.7,-110.599998,32.5,19514
"Carpocyon_robustus",12.5,9.4,-117.992119,35.372936,19517
"Epicyon_haydeni",12.5,9.4,-117.992119,35.372936,19517
"Leptocyon_vafer",12.5,9.4,-117.992119,35.372936,19517
"Paratomarctus_temerarius",16.3,12.5,-107,36.5,19519
"Aelurodon_ferox",16.3,12.5,-107,36.5,19519
"Microtomarctus_conferta",16.3,12.5,-107,36.5,19520
"Aelurodon_stirtoni",16.3,12.5,-107,36.5,19520
"Aelurodon_ferox",16.3,12.5,-107,36.5,19520
"Paratomarctus_temerarius",16.3,12.5,-107,36.5,19520
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19522
"Cynarctoides_acridens",16.3,12.5,-117,34.799999,19530
"Eucyon_davisi",9.4,4.7,-107,36.5,19533
"Carpocyon_webbi",16.3,12.5,-106.199997,35.5,19535
"Microtomarctus_conferta",16.3,12.5,-106.199997,35.5,19535
"Aelurodon_ferox",16.3,12.5,-106.199997,35.5,19535
"Aelurodon_stirtoni",16.3,12.5,-106.199997,35.5,19535
"Paratomarctus_temerarius",16.3,12.5,-106.199997,35.5,19535
"Epicyon_saevus",16.3,12.5,-106.199997,35.5,19535
"Epicyon_haydeni",16.3,12.5,-106.199997,35.5,19535
"Epicyon_haydeni",9.4,4.7,-103.045555,29.265278,19538
"Epicyon_haydeni",12.5,9.4,-112.5,34.5,19543
"Osbornodon_fricki",16.3,12.5,-106.199997,35.5,19547
"Cynarctoides_acridens",16.3,12.5,-106.199997,35.5,19547
"Paracynarctus_kelloggi",16.3,12.5,-106.199997,35.5,19547
"Psalidocyon_marianae",16.3,12.5,-106.199997,35.5,19547
"Tomarctus_hippophaga",16.3,12.5,-106.199997,35.5,19547
"Tomarctus_brevirostris",16.3,12.5,-106.199997,35.5,19547
"Aelurodon_asthenostylus",16.3,12.5,-117,34.799999,19548
"Cynarctus_galushai",16.3,12.5,-117,34.799999,19548
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19548
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19548
"Protepicyon_raki",16.3,12.5,-117,34.799999,19548
"Epicyon_saevus",9.4,4.7,-117.977379,35.327599,19551
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19556
"Euoplocyon_brachygnathus",16.3,12.5,-117,34.799999,19557
"Paracynarctus_kelloggi",16.3,12.5,-117,34.799999,19557
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19557
"Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19557
"Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19565
"Cynarctus_galushai",16.3,12.5,-117,34.799999,19568
"Paratomarctus_temerarius",16.3,12.5,-117,34.799999,19568
"Osbornodon_fricki",16.3,12.5,-117,34.799999,19572
"Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19581
"Borophagus_parvus",9.4,4.7,-120.800003,37.599998,19582
"Borophagus_secundus",9.4,4.7,-120.800003,37.599998,19582
"Cynarctus_galushai",16.3,12.5,-117,34.799999,19598
"Tomarctus_brevirostris",16.3,12.5,-117,34.799999,19598
"Cerdocyon_texanus",9.4,4.7,-108.5,33,19602
"Metalopex_macconnelli",12.5,9.4,-112.5,34.5,19603
"Eucyon_davisi",9.4,4.7,-110.099998,35.799999,19610
"Borophagus_parvus",9.4,4.7,-113.400002,34.700001,19612
"Eucyon_davisi",9.4,4.7,-113.400002,34.700001,19612
"Vulpes_stenognathus",9.4,4.7,-113.400002,34.700001,19612
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19615
"Osbornodon_fricki",16.3,12.5,-117,34.799999,19616
"Cynarctoides_acridens",16.3,12.5,-117,34.799999,19616
"Microtomarctus_conferta",16.3,12.5,-117,34.799999,19616
"Tomarctus_hippophaga",16.3,12.5,-117,34.799999,19616
"Canis_edwardii",1.4,0.21,-112.400002,35.700001,19617
"Canis_armbrusteri",1.4,0.21,-112.400002,35.700001,19617
"Borophagus_diversidens",4.7,1.4,-110.199997,32,19631
"Chrysocyon_nearcticus",4.7,1.4,-109.099998,32.700001,19654
"Urocyon_galushai",4.7,1.4,-109.599998,33,19656
"Canis_thooides",4.7,1.4,-109.599998,33,19656
"Borophagus_diversidens",4.7,1.4,-109.599998,33,19662
"Borophagus_diversidens",4.7,1.4,-118.5,35.299999,19663
"Borophagus_diversidens",4.7,1.4,-117.900002,36.099998,19664
"Borophagus_diversidens",4.7,1.4,-117.900002,36.099998,19665
"Canis_lepophagus",4.7,1.4,-122.199997,40,19668
"Borophagus_hilli",4.7,1.4,-109.599998,23.299999,19673
"Ferrucyon_avius",4.7,1.4,-109.599998,23.299999,19673
"Borophagus_diversidens",4.7,1.4,-121.949997,38.029999,19701
"Borophagus_diversidens",4.7,1.4,-82.199997,27,19757
"Borophagus_diversidens",2.58,1.8,-82.676903,28.955299,19758
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19805
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19807
"Borophagus_hilli",4.7,1.4,-114.943474,42.818733,19808
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19812
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19815
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19816
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19819
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19821
"Eucyon_ferox",4.7,1.4,-114.900002,42.799999,19832
"Eucyon_ferox",4.7,1.4,-114.900002,42.799999,19836
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19839
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19847
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19854
"Eucyon_ferox",4.7,1.4,-114.900002,42.799999,19868
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19879
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19888
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19895
"Eucyon_ferox",4.7,1.4,-114.900002,42.799999,19902
"Canis_lepophagus",4.7,1.4,-114.900002,42.799999,19903
"Eucyon_ferox",4.7,1.4,-114.900002,42.799999,19906
"Borophagus_diversidens",4.7,1.4,-118,43,19913
"Borophagus_hilli",4.7,1.4,-100.900002,37.099998,19922
"Urocyon_cinereoargenteus",2.58,1.8,-100.300003,37.200001,19927
"Canis_lepophagus",4.7,1.4,-100.300003,37.200001,19929
"Canis_lepophagus",4.7,1.4,-100.300003,37.200001,19932
"Borophagus_diversidens",4.7,1.4,-100.300003,37.200001,19932
"Canis_lepophagus",4.7,1.4,-100.300003,37.200001,19934
"Eucyon_ferox",4.7,1.4,-100.300003,37.200001,19936
"Urocyon_progressus",4.7,1.4,-100.300003,37.200001,19936
"Canis_lepophagus",4.7,1.4,-100.48333,37.133331,19940
"Borophagus_diversidens",4.7,1.4,-98.234444,42.378334,19954
"Borophagus_diversidens",4.7,1.4,-103.099998,41.700001,19955
"Borophagus_diversidens",4.7,1.4,-100,42.700001,19957
"Eucyon_ferox",4.7,1.4,-102.400002,41.400002,19959
"Eucyon_ferox",4.7,1.4,-102.400002,41.400002,19960
"Borophagus_diversidens",4.7,1.4,-102.400002,41.400002,19960
"Canis_lepophagus",4.7,1.4,-100,42.700001,19963
"Borophagus_diversidens",4.7,1.4,-100,42.700001,19963
"Canis_lepophagus",4.7,1.4,-114.300003,37.799999,19965
"Borophagus_hilli",4.7,1.4,-107.300003,33.099998,19974
"Canis_lepophagus",4.7,1.4,-106.699997,32,19981
"Borophagus_diversidens",4.7,1.4,-101.099998,33.700001,20023
"Canis_lepophagus",4.7,1.4,-101.099998,33.700001,20023
"Borophagus_diversidens",4.7,1.4,-101.279999,33.77,20026
"Borophagus_diversidens",4.7,1.4,-101.099998,33.700001,20032
"Canis_lepophagus",4.7,1.4,-101.633331,34.883331,20033
"Borophagus_diversidens",4.7,1.4,-101.633331,34.883331,20033
"Borophagus_diversidens",4.7,1.4,-102.5,35.400002,20034
"Canis_lepophagus",4.7,1.4,-102.5,35.400002,20034
"Canis_lepophagus",4.7,1.4,-105.199997,31.5,20050
"Urocyon_galushai",4.7,1.4,-105.199997,31.5,20051
"Borophagus_diversidens",4.7,1.4,-100.916664,32.716667,20060
"Canis_lepophagus",4.7,1.4,-100.916664,32.716667,20060
"Vulpes_velox",4.7,1.4,-100.916664,32.716667,20060
"Urocyon_galushai",4.7,1.4,-100.916664,32.716667,20060
"Canis_lepophagus",4.7,1.4,-118.5,47,20062
"Borophagus_diversidens",4.7,1.4,-118.5,47,20062
"Eucyon_davisi",4.7,1.4,-119.099998,46.299999,20063
"Borophagus_hilli",4.7,1.4,-119.099998,46.299999,20063
"Canis_edwardii",4.7,1.4,-107.400002,28.5,20074
"Borophagus_diversidens",4.7,1.4,-100.75,21.033333,20077
"Canis_latrans",4.7,1.4,-117.099998,32.900002,20112
"Canis_rufus",4.7,1.4,-117.099998,32.900002,20115
"Borophagus_diversidens",4.7,1.4,-117.099998,32.900002,20117
"Canis_latrans",4.7,1.4,-117.099998,32.900002,20117
"Borophagus_diversidens",4.7,1.4,-117.099998,32.900002,20119
"Canis_latrans",4.7,1.4,-117.099998,32.900002,20120
"Canis_rufus",4.7,1.4,-117.099998,32.900002,20120
"Canis_rufus",4.7,1.4,-117.099998,32.900002,20121
"Canis_latrans",4.7,1.4,-117.099998,32.900002,20122
"Urocyon_galushai",4.7,1.4,-117.099998,32.900002,20122
"Canis_latrans",1.4,0.21,-117.099998,32.900002,20126
"Canis_latrans",1.4,0.21,-117.099998,32.900002,20127
"Canis_latrans",1.4,0.21,-117.099998,32.900002,20129
"Canis_latrans",1.4,0.21,-117.099998,32.900002,20130
"Canis_latrans",1.4,0.21,-117.099998,32.900002,20134
"Canis_latrans",1.4,0.21,-100.495201,37.047699,20137
"Canis_latrans",1.4,0.21,-98.099998,40.200001,20143
"Vulpes_velox",1.4,0.21,-98.099998,40.200001,20143
"Canis_edwardii",1.4,0.21,-100.900002,37.099998,20148
"Canis_latrans",1.4,0.21,-105.699997,39.299999,20150
"Canis_latrans",1.4,0.21,-100.5,36.799999,20157
"Vulpes_velox",1.4,0.21,-100.5,36.799999,20157
"Aenocyon_dirus",1.4,0.21,-100.477097,37.044701,20166
"Canis_latrans",1.4,0.21,-117,33.900002,20178
"Canis_latrans",0.129,0.0117,-117,34.799999,20273
"Canis_latrans",1.4,0.21,-114.099998,39,20280
"Canis_latrans",1.4,0.21,-102.300003,21.799999,20283
"Canis_cedazoensis",1.4,0.21,-102.300003,21.799999,20283
"Aenocyon_dirus",1.4,0.21,-102.300003,21.799999,20283
"Urocyon_cinereoargenteus",1.4,0.21,-102.300003,21.799999,20283
"Canis_armbrusteri",1.4,0.21,-82.070274,28.799168,20289
"Urocyon_minicephalus",1.4,0.21,-82.070274,28.799168,20289
"Canis_latrans",1.4,0.21,-93.199997,36,20290
"Canis_armbrusteri",1.4,0.21,-93.199997,36,20290
"Urocyon_cinereoargenteus",1.4,0.21,-93.199997,36,20290
"Aenocyon_dirus",1.4,0.21,-100.300003,37.200001,20295
"Canis_latrans",1.4,0.21,-100.300003,37.200001,20295
"Vulpes_velox",1.4,0.21,-100.300003,37.200001,20295
"Canis_lupus",1.4,0.21,-147.800003,64.800003,20297
"Canis_edwardii",1.4,0.21,-82.199997,28.799999,20299
"Canis_edwardii",1.4,0.21,-100.300003,37.200001,20301
"Canis_armbrusteri",1.4,0.21,-78.699997,39.599998,20302
"Canis_latrans",1.4,0.21,-78.699997,39.599998,20302
"Canis_edwardii",4.7,1.4,-110.199997,32,20303
"Canis_edwardii",1.4,0.21,-81.821114,27.041668,20308
"Canis_edwardii",1.4,0.21,-117,33.900002,20319
"Canis_lepophagus",4.7,1.4,-114.5,31.700001,20322
"Canis_latrans",1.4,0.21,-120.195831,37.056667,20327
"Aenocyon_dirus",1.4,0.21,-120.195831,37.056667,20327
"Vulpes_velox",1.4,0.21,-120.195831,37.056667,20327
"Canis_latrans",1.4,0.21,-105.699997,39.299999,20329
"Vulpes_velox",1.4,0.21,-105.699997,39.299999,20329
"Canis_edwardii",1.4,0.21,-82,26.9,20334
"Canis_latrans",1.4,0.21,-99.5,33.75,20342
"Canis_armbrusteri",1.4,0.21,-99.5,33.75,20342
"Canis_lupus",1.4,0.21,-147.800003,64.800003,20346
"Aenocyon_dirus",1.4,0.21,-102.5,42.700001,20347
"Canis_latrans",1.4,0.21,-102.5,42.700001,20347
"Canis_armbrusteri",1.4,0.21,-82.099998,29.799999,20351
"Canis_edwardii",1.4,0.21,-82.099998,29.799999,20351
"Urocyon_cinereoargenteus",1.4,0.21,-77.199997,39.799999,20354
"Aenocyon_dirus",1.4,0.21,-102.5,42.700001,20376
"Urocyon_citrinus",2.58,1.8,-82.68,29,20384
"Canis_edwardii",2.58,1.8,-82.68,29,20384
"Aenocyon_dirus",1.4,0.21,-121.959999,37.529999,20387
"Canis_latrans",1.4,0.21,-121.959999,37.529999,20387
"Aenocyon_dirus",0.21,0.014,-82.199997,28.799999,20398
"Canis_edwardii",1.4,0.21,-82.5,27.700001,20400
"Canis_armbrusteri",1.4,0.21,-82.5,27.700001,20400
"Urocyon_cinereoargenteus",1.4,0.21,-82.5,27.700001,20400
"Canis_armbrusteri",1.4,0.21,-82.5,27.700001,20401
"Canis_armbrusteri",1.4,0.21,-82.599998,29.4,20415
"Aenocyon_dirus",1.4,0.014,-80.5,28.1,20419
"Vulpes_lagopus",1.4,0.21,-140,68.199997,20436
"Canis_latrans",1.4,0.21,-117,33.900002,20454
"Canis_latrans",1.4,0.21,-105.699997,39.299999,20477
"Urocyon_cinereoargenteus",1.4,0.21,-105.699997,39.299999,20477
"Vulpes_velox",1.4,0.21,-105.699997,39.299999,20477
"Canis_armbrusteri",1.4,0.21,-75.300003,40.200001,20479
"Urocyon_cinereoargenteus",1.4,0.21,-75.300003,40.200001,20479
"Urocyon_cinereoargenteus",0.21,0.014,-82.300003,29.1,20491
"Canis_latrans",0.21,0.014,-82.300003,29.1,20491
"Aenocyon_dirus",0.21,0.014,-82.300003,29.1,20491
"Canis_edwardii",1.4,0.21,-82.199997,27,20494
"Canis_armbrusteri",1.4,0.21,-101.408096,34.505501,20498
"Canis_latrans",1.4,0.21,-101.408096,34.505501,20498
"Xenocyon_texanus",1.4,0.21,-101.408096,34.505501,20498
"Canis_edwardii",1.4,0.21,-117.5,43.599998,20499
"Canis_latrans",1.4,0.21,-102.5,42.700001,20500
"Vulpes_vulpes",1.4,0.21,-107,36.5,20505
"Canis_rufus",1.4,0.21,-107,36.5,20506
"Aenocyon_dirus",1.4,0.21,-82.599998,29.700001,20520
"Canis_latrans",1.4,0.21,-101.900002,33.700001,20530
"Canis_armbrusteri",1.4,0.21,-101.900002,33.700001,20530
"Canis_edwardii",1.4,0.21,-110.199997,32,20536
"Canis_latrans",1.4,0.21,-96,42,20556
"Canis_lupus",1.4,0.21,-96,42,20556
"Canis_armbrusteri",1.4,0.21,-106.699997,32,20558
"Canis_latrans",1.4,0.21,-105.699997,39.299999,20559
"Urocyon_cinereoargenteus",1.4,0.21,-105.699997,39.299999,20559
"Vulpes_velox",1.4,0.21,-105.699997,39.299999,20559
"Xenocyon_lycaonoides",1.4,0.21,-107.900002,50.700001,20563
"Canis_latrans",0.129,0.0117,-112.900002,42.799999,20569
"Aenocyon_dirus",0.129,0.0117,-112.900002,42.799999,20569
"Vulpes_vulpes",0.129,0.0117,-112.900002,42.799999,20569
"Aenocyon_dirus",0.129,0.0117,-82.099998,29.799999,20572
"Urocyon_cinereoargenteus",0.129,0.0117,-82.416664,29.6,20573
"Aenocyon_dirus",0.129,0.0117,-82.416664,29.6,20573
"Aenocyon_dirus",0.129,0.0117,-82.5,27.5,20580
"Canis_armbrusteri",0.129,0.0117,-82.099998,29.799999,20593
"Urocyon_cinereoargenteus",0.129,0.0117,-82.099998,29.799999,20594
"Aenocyon_dirus",0.129,0.0117,-82.099998,29.799999,20594
"Canis_lupus",0.129,0.0117,-86.5,39,20600
"Urocyon_cinereoargenteus",0.129,0.0117,-86.5,39,20600
"Canis_latrans",0.129,0.0117,-112.900002,42.799999,20612
"Vulpes_vulpes",0.129,0.0117,-110.699997,50.099998,20615
"Canis_lupus",0.129,0.0117,-110.699997,50.099998,20615
"Canis_latrans",0.129,0.0117,-105,37.299999,20617
"Aenocyon_dirus",0.129,0.0117,-110.199997,32,20619
"Canis_latrans",0.129,0.0117,-110.199997,32,20619
"Canis_lupus",0.129,0.0117,-140,68.199997,20626
"Vulpes_lagopus",0.129,0.0117,-140,68.199997,20626
"Urocyon_cinereoargenteus",0.129,0.0117,-82.300003,29.1,20634
"Aenocyon_dirus",0.129,0.0117,-81.449997,28.716667,20636
"Urocyon_cinereoargenteus",0.129,0.0117,-82.199997,28.799999,20638
"Aenocyon_dirus",0.129,0.0117,-82.199997,28.799999,20638
